team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Bane,Kalea,Kadita,Lesley,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,55.77,51.09,41.59,49.64,0.27,0.79,0.28,0.34,1.27,0.04,97.54,0.04,0.06,0.92,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,57.39,36.13,33.88,45.68,Dyrroth,Angela,Vexana,Clint,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,51.48,50.02,50.02,51.54,0.28,2.21,0.94,1.47,1.65,0.04,4.54,0.09,1.12,70.28,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32,58.0,44.41,52.82,51.99,43.99319425950584,56.00680574049416,Kalah
Phoveus,Tigreal,Harith,Ixia,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,45.0,50.93,50.93,50.65,1.68,1.54,1.33,0.33,0.2,5.31,0.95,6.49,0.11,0.09,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.18,52.0,44.23,41.59,35.2,X.Borg,Edith,Aurora,Natan,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.43,50.72,48.73,51.27,49.34,0.57,0.26,0.42,1.51,0.12,0.11,0.04,0.03,4.8,0.13,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94,35.82,41.82,50.96,34.01,54.13089105132608,45.86910894867391,Menang
Badang,Rafaela,Gord,Natan,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,48.91,50.73,51.27,49.34,2.68,0.18,0.28,1.51,0.12,23.6,0.09,0.07,4.8,0.13,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.83,44.48,51.03,50.96,34.01,X.Borg,Gloo,Cecilion,Hanabi,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.43,51.3,50.0,46.9,49.1,0.57,1.27,2.84,0.4,0.69,0.11,48.94,4.34,0.12,0.15,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.94,50.98,66.83,41.08,39.64,50.8201499315412,49.1798500684588,Menang
Ruby,Estes,Lylia,Layla,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,47.87,46.06,48.9,48.27,0.82,0.51,0.45,0.83,0.34,0.1,1.55,0.04,0.64,0.17,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.04,37.62,41.32,46.03,32.9,Yin,Baxia,Vexana,Bruno,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,50.8,50.02,50.86,46.55,0.28,0.05,0.94,0.36,1.12,0.38,0.02,0.09,0.04,78.34,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,28.74,44.41,41.86,46.0,49.51062465118991,50.489375348810086,Kalah
Yu Zhong,Belerick,Lunox,Irithel,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,47.98,50.16,56.47,48.27,0.56,0.8,0.65,2.09,0.34,0.05,0.62,0.09,1.81,0.17,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,45.46,34.56,56.02,32.9,Jawhead,Edith,Chang'e,Ixia,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,50.72,48.67,50.93,50.65,0.66,0.26,1.0,0.33,0.2,0.39,0.04,0.23,0.11,0.09,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38,35.82,52.62,41.59,35.2,52.450864127255194,47.549135872744806,Menang
Argus,Grock,Nana,Irithel,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,46.42,43.72,56.47,48.74,0.46,0.09,0.46,2.09,0.28,1.53,0.02,0.2,1.81,0.19,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.06,37.83,50.74,56.02,30.44,Yin,Minotaur,Kadita,Natan,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,52.15,51.09,51.27,49.34,0.28,0.39,0.28,1.51,0.12,0.38,0.07,0.04,4.8,0.13,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,39.55,36.13,50.96,34.01,54.36134500027517,45.63865499972483,Menang
Leomord,Franco,Novaria,Clint,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,45.74,51.18,50.02,50.65,0.55,1.72,1.24,1.47,0.2,0.5,3.51,0.7,1.12,0.09,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12,39.27,52.82,52.82,35.2,Thamuz,Lolita,Nana,Popol and Kupa,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.57,59.25,43.72,55.45,49.16,0.17,0.22,0.46,0.37,0.31,0.02,0.28,0.2,0.28,2.75,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,53.0,50.74,43.36,36.12,48.16676062573278,51.8332393742672,Kalah
Julian,Edith,Chang'e,Moskov,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.35,50.72,48.67,53.09,42.57,1.43,0.26,1.0,1.95,0.45,13.91,0.04,0.23,0.56,0.08,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,35.82,52.62,48.48,30.28,Suyou,Uranus,Zhask,Claude,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.92,47.33,51.91,46.44,45.71,2.35,0.14,0.36,0.62,0.31,28.56,0.02,0.07,0.04,0.07,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.73,23.6,47.18,33.14,29.82,54.97989651511733,45.020103484882675,Menang
Terizla,Grock,Zhask,Kimmy,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,46.42,51.91,47.56,51.54,0.33,0.09,0.36,1.64,1.65,0.03,0.02,0.07,12.28,70.28,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,37.83,47.18,49.9,51.99,Silvanna,Estes,Lylia,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,47.87,46.06,53.4,48.27,0.14,0.51,0.45,0.62,0.34,0.02,1.55,0.04,1.46,0.17,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.51,37.62,41.32,45.37,32.9,55.26618749805532,44.733812501944676,Menang
Roger,Chip,Lunox,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,53.14,50.16,53.4,48.27,0.19,0.5,0.65,0.62,0.34,0.03,20.96,0.09,1.46,0.17,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,41.04,34.56,45.37,32.9,Silvanna,Faramis,Nana,Miya,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,54.85,43.72,49.61,50.86,0.14,0.22,0.46,0.56,0.3,0.02,0.11,0.2,0.37,0.26,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,38.67,50.74,43.52,36.28,41.25335610484125,58.74664389515875,Kalah
Masha,Mathilda,Cyclops,Karrie,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,51.69,50.14,47.43,51.91,0.25,1.8,0.36,0.68,1.56,0.22,30.71,0.05,0.22,68.18,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,56.58,46.65,34.05,50.99,Chou,Franco,Vexana,Wanwan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.76,45.74,50.02,56.31,49.64,1.45,1.72,0.94,0.73,1.27,0.51,3.51,0.09,2.19,0.92,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58,39.27,44.41,37.41,45.68,53.162131084706786,46.837868915293214,Menang
Argus,Gatotkaca,Zhask,Clint,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,52.56,51.91,50.02,46.55,0.46,1.76,0.36,1.47,1.12,1.53,1.06,0.07,1.12,78.34,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06,56.47,47.18,52.82,46.0,Aldous,Atlas,Valentina,Claude,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,46.12,45.89,46.44,49.21,0.18,0.28,0.53,0.62,2.85,0.06,0.06,0.28,0.04,39.65,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.93,34.64,37.09,33.14,60.23,59.54637126672006,40.45362873327994,Menang
Freya,Gatotkaca,Odette,Irithel,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,52.56,50.6,56.47,48.06,0.64,1.76,0.3,2.09,0.82,22.75,1.06,0.03,1.81,59.41,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,56.47,51.18,56.02,41.56,Jawhead,Kaja,Esmeralda,Ixia,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,51.28,42.11,50.93,49.16,0.66,0.2,0.21,0.33,0.31,0.39,0.08,0.04,0.11,2.75,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38,40.39,32.74,41.59,36.12,56.433146012304334,43.56685398769567,Menang
X.Borg,Khufra,Kagura,Clint,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.43,50.18,48.89,50.02,49.64,0.57,0.62,0.69,1.47,1.27,0.11,0.28,0.08,1.12,0.92,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94,44.28,44.57,52.82,45.68,Aldous,Uranus,Harith,Miya,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,47.33,50.93,49.61,48.27,0.18,0.14,1.33,0.56,0.34,0.06,0.02,6.49,0.37,0.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,23.6,44.23,43.52,32.9,60.98537448940645,39.01462551059354,Menang
Chou,Tigreal,Novaria,Claude,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.76,45.0,51.18,46.44,51.54,1.45,1.54,1.24,0.62,1.65,0.51,0.95,0.7,0.04,70.28,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58,52.0,52.82,33.14,51.99,Guinevere,Rafaela,Valentina,Karrie,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,48.91,45.89,47.43,46.94,0.63,0.18,0.53,0.68,0.45,0.15,0.09,0.28,0.22,0.87,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.37,44.48,37.09,34.05,31.67,58.732494142008605,41.26750585799139,Menang
Lapu-Lapu,Floryn,Odette,Lesley,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,58.82,50.6,41.59,50.86,0.2,1.43,0.3,0.34,0.3,0.01,82.78,0.03,0.06,0.26,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.83,58.22,51.18,33.88,36.28,Phoveus,Johnson,Harith,Wanwan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,47.19,50.93,56.31,46.94,1.68,0.43,1.33,0.73,0.45,5.31,0.2,6.49,2.19,0.87,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.18,41.48,44.23,37.41,31.67,55.17550271602815,44.82449728397185,Menang
Yu Zhong,Chip,Zhuxin,Granger,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,53.14,49.6,43.91,49.16,0.56,0.5,1.21,3.31,0.31,0.05,20.96,34.61,20.91,2.75,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,41.04,38.44,66.36,36.12,Aldous,Edith,Odette,Clint,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,50.72,50.6,50.02,49.21,0.18,0.26,0.3,1.47,2.85,0.06,0.04,0.03,1.12,39.65,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.93,35.82,51.18,52.82,60.23,53.191327109992656,46.808672890007344,Menang
